key;value;topic;partition;offset;timestamp;timestampType
;"{t_measurement"": 1717240632.905671, ""t_report"": 1717240622.9056716, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 63}""";mytopic;0;1254;2024-06-01T13:17:12.905+02:00;0
;"{t_measurement"": 1717240632.9076402, ""t_report"": 1717240622.907641, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;1255;2024-06-01T13:17:12.907+02:00;0
;"{t_measurement"": 1717240642.9191093, ""t_report"": 1717240632.91911, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 53}""";mytopic;0;1256;2024-06-01T13:17:22.919+02:00;0
;"{t_measurement"": 1717240642.9210749, ""t_report"": 1717240632.9210753, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 17}""";mytopic;0;1257;2024-06-01T13:17:22.921+02:00;0
;"{t_measurement"": 1717240642.9223993, ""t_report"": 1717240632.9223998, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 86}""";mytopic;0;1258;2024-06-01T13:17:22.922+02:00;0
;"{t_measurement"": 1717240652.934063, ""t_report"": 1717240642.934064, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 51}""";mytopic;0;1259;2024-06-01T13:17:32.934+02:00;0
;"{t_measurement"": 1717240662.946203, ""t_report"": 1717240652.946204, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;1260;2024-06-01T13:17:42.946+02:00;0
;"{t_measurement"": 1717240662.94846, ""t_report"": 1717240652.9484613, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;1261;2024-06-01T13:17:42.948+02:00;0
;"{t_measurement"": 1717240672.9530683, ""t_report"": 1717240662.953069, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 3}""";mytopic;0;1262;2024-06-01T13:17:52.953+02:00;0
;"{t_measurement"": 1717240682.9627986, ""t_report"": 1717240672.9627993, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 52}""";mytopic;0;1263;2024-06-01T13:18:02.962+02:00;0
;"{t_measurement"": 1717240692.9728138, ""t_report"": 1717240682.9728146, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 59}""";mytopic;0;1264;2024-06-01T13:18:12.972+02:00;0
;"{t_measurement"": 1717240692.9747844, ""t_report"": 1717240682.9747849, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 15}""";mytopic;0;1265;2024-06-01T13:18:12.974+02:00;0
;"{t_measurement"": 1717240702.9828057, ""t_report"": 1717240692.982807, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 13}""";mytopic;0;1266;2024-06-01T13:18:22.982+02:00;0
;"{t_measurement"": 1717240702.9848971, ""t_report"": 1717240692.9848979, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 89}""";mytopic;0;1267;2024-06-01T13:18:22.984+02:00;0
;"{t_measurement"": 1717240712.9923363, ""t_report"": 1717240702.9923375, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 56}""";mytopic;0;1268;2024-06-01T13:18:32.992+02:00;0
;"{t_measurement"": 1717240712.9948585, ""t_report"": 1717240702.994859, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 86}""";mytopic;0;1269;2024-06-01T13:18:32.994+02:00;0
;"{t_measurement"": 1717240723.0063121, ""t_report"": 1717240713.0063133, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 17}""";mytopic;0;1270;2024-06-01T13:18:43.006+02:00;0
;"{t_measurement"": 1717240723.01046, ""t_report"": 1717240713.0104606, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;1271;2024-06-01T13:18:43.010+02:00;0
;"{t_measurement"": 1717240733.0218391, ""t_report"": 1717240723.02184, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;1272;2024-06-01T13:18:53.021+02:00;0
;"{t_measurement"": 1717240733.0251963, ""t_report"": 1717240723.0251968, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;1273;2024-06-01T13:18:53.025+02:00;0
;"{t_measurement"": 1717240743.032115, ""t_report"": 1717240733.032116, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 57}""";mytopic;0;1274;2024-06-01T13:19:03.032+02:00;0
;"{t_measurement"": 1717240743.0347228, ""t_report"": 1717240733.0347233, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;1275;2024-06-01T13:19:03.034+02:00;0
;"{t_measurement"": 1717240743.0358024, ""t_report"": 1717240733.0358024, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;1276;2024-06-01T13:19:03.035+02:00;0
;"{t_measurement"": 1717240753.0420885, ""t_report"": 1717240743.0420895, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;1277;2024-06-01T13:19:13.042+02:00;0
;"{t_measurement"": 1717240753.0443766, ""t_report"": 1717240743.044377, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;1278;2024-06-01T13:19:13.044+02:00;0
;"{t_measurement"": 1717240763.0560803, ""t_report"": 1717240753.0560813, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;1279;2024-06-01T13:19:23.056+02:00;0
;"{t_measurement"": 1717240763.0587785, ""t_report"": 1717240753.0587792, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 85}""";mytopic;0;1280;2024-06-01T13:19:23.058+02:00;0
;"{t_measurement"": 1717240773.0619023, ""t_report"": 1717240763.0619035, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;1281;2024-06-01T13:19:33.061+02:00;0
;"{t_measurement"": 1717240783.0743182, ""t_report"": 1717240773.074319, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;1282;2024-06-01T13:19:43.074+02:00;0
;"{t_measurement"": 1717240793.0821917, ""t_report"": 1717240783.0821924, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;1283;2024-06-01T13:19:53.082+02:00;0
;"{t_measurement"": 1717240793.0847473, ""t_report"": 1717240783.0847478, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;1284;2024-06-01T13:19:53.084+02:00;0
;"{t_measurement"": 1717240803.0933022, ""t_report"": 1717240793.0933032, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 89}""";mytopic;0;1285;2024-06-01T13:20:03.093+02:00;0
;"{t_measurement"": 1717240813.105273, ""t_report"": 1717240803.105274, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;1286;2024-06-01T13:20:13.105+02:00;0
;"{t_measurement"": 1717240813.1075187, ""t_report"": 1717240803.1075191, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;1287;2024-06-01T13:20:13.107+02:00;0
;"{t_measurement"": 1717240823.1187856, ""t_report"": 1717240813.1187866, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;1288;2024-06-01T13:20:23.118+02:00;0
;"{t_measurement"": 1717240833.1310425, ""t_report"": 1717240823.1310458, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 15}""";mytopic;0;1289;2024-06-01T13:20:33.131+02:00;0
;"{t_measurement"": 1717240833.1332192, ""t_report"": 1717240823.13322, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;1290;2024-06-01T13:20:33.133+02:00;0
;"{t_measurement"": 1717240843.1444285, ""t_report"": 1717240833.1444292, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;1291;2024-06-01T13:20:43.144+02:00;0
;"{t_measurement"": 1717240853.1516738, ""t_report"": 1717240843.151675, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;1292;2024-06-01T13:20:53.151+02:00;0
;"{t_measurement"": 1717240853.1540356, ""t_report"": 1717240843.1540358, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;1293;2024-06-01T13:20:53.154+02:00;0
;"{t_measurement"": 1717240853.1554213, ""t_report"": 1717240843.1554217, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;1294;2024-06-01T13:20:53.155+02:00;0
;"{t_measurement"": 1717240863.1668324, ""t_report"": 1717240853.1668363, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;1295;2024-06-01T13:21:03.166+02:00;0
;"{t_measurement"": 1717240863.1691988, ""t_report"": 1717240853.1691995, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 3}""";mytopic;0;1296;2024-06-01T13:21:03.169+02:00;0
;"{t_measurement"": 1717240873.1794596, ""t_report"": 1717240863.17946, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;1297;2024-06-01T13:21:13.179+02:00;0
;"{t_measurement"": 1717240873.1814623, ""t_report"": 1717240863.1814628, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;1298;2024-06-01T13:21:13.181+02:00;0
;"{t_measurement"": 1717240883.1864731, ""t_report"": 1717240873.186474, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;1299;2024-06-01T13:21:23.186+02:00;0
;"{t_measurement"": 1717240883.1890066, ""t_report"": 1717240873.1890163, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;1300;2024-06-01T13:21:23.189+02:00;0
;"{t_measurement"": 1717240893.200617, ""t_report"": 1717240883.2006202, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 55}""";mytopic;0;1301;2024-06-01T13:21:33.200+02:00;0
;"{t_measurement"": 1717240903.221993, ""t_report"": 1717240893.221997, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;1302;2024-06-01T13:21:43.222+02:00;0
;"{t_measurement"": 1717240903.2266054, ""t_report"": 1717240893.2266057, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 86}""";mytopic;0;1303;2024-06-01T13:21:43.226+02:00;0
;"{t_measurement"": 1717240903.2291408, ""t_report"": 1717240893.229141, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;1304;2024-06-01T13:21:43.229+02:00;0
;"{t_measurement"": 1717240913.2413938, ""t_report"": 1717240903.2413952, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 58}""";mytopic;0;1305;2024-06-01T13:21:53.241+02:00;0
;"{t_measurement"": 1717240913.2465634, ""t_report"": 1717240903.2465641, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;1306;2024-06-01T13:21:53.246+02:00;0
;"{t_measurement"": 1717240913.2489367, ""t_report"": 1717240903.248937, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;1307;2024-06-01T13:21:53.248+02:00;0
;"{t_measurement"": 1717240913.2509296, ""t_report"": 1717240903.2509298, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;1308;2024-06-01T13:21:53.250+02:00;0
;"{t_measurement"": 1717240923.2632833, ""t_report"": 1717240913.263284, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 62}""";mytopic;0;1309;2024-06-01T13:22:03.263+02:00;0
;"{t_measurement"": 1717240923.2656624, ""t_report"": 1717240913.265663, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 83}""";mytopic;0;1310;2024-06-01T13:22:03.265+02:00;0
;"{t_measurement"": 1717240933.2771938, ""t_report"": 1717240923.2771947, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;1311;2024-06-01T13:22:13.277+02:00;0
;"{t_measurement"": 1717240933.280686, ""t_report"": 1717240923.280686, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;1312;2024-06-01T13:22:13.280+02:00;0
;"{t_measurement"": 1717240933.282354, ""t_report"": 1717240923.2823544, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 7}""";mytopic;0;1313;2024-06-01T13:22:13.282+02:00;0
;"{t_measurement"": 1717240943.2937665, ""t_report"": 1717240933.2937675, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 64}""";mytopic;0;1314;2024-06-01T13:22:23.293+02:00;0
;"{t_measurement"": 1717240943.2964067, ""t_report"": 1717240933.2964077, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 11}""";mytopic;0;1315;2024-06-01T13:22:23.296+02:00;0
;"{t_measurement"": 1717240943.297718, ""t_report"": 1717240933.2977185, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;1316;2024-06-01T13:22:23.297+02:00;0
;"{t_measurement"": 1717240953.3083422, ""t_report"": 1717240943.3083434, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 56}""";mytopic;0;1317;2024-06-01T13:22:33.308+02:00;0
;"{t_measurement"": 1717240963.3209672, ""t_report"": 1717240953.3209689, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 62}""";mytopic;0;1318;2024-06-01T13:22:43.321+02:00;0
;"{t_measurement"": 1717240963.3246472, ""t_report"": 1717240953.324648, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;1319;2024-06-01T13:22:43.324+02:00;0
;"{t_measurement"": 1717240973.3364918, ""t_report"": 1717240963.336493, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;1320;2024-06-01T13:22:53.336+02:00;0
;"{t_measurement"": 1717240973.3393674, ""t_report"": 1717240963.3393676, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;1321;2024-06-01T13:22:53.339+02:00;0
;"{t_measurement"": 1717240973.3412414, ""t_report"": 1717240963.341242, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;1322;2024-06-01T13:22:53.341+02:00;0
;"{t_measurement"": 1717240973.342524, ""t_report"": 1717240963.3425245, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;1323;2024-06-01T13:22:53.342+02:00;0
;"{t_measurement"": 1717240983.3535883, ""t_report"": 1717240973.3535895, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;1324;2024-06-01T13:23:03.353+02:00;0
;"{t_measurement"": 1717240983.3572302, ""t_report"": 1717240973.3572307, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;1325;2024-06-01T13:23:03.357+02:00;0
;"{t_measurement"": 1717240993.3689423, ""t_report"": 1717240983.368944, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 14}""";mytopic;0;1326;2024-06-01T13:23:13.369+02:00;0
;"{t_measurement"": 1717241003.3828163, ""t_report"": 1717240993.382817, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 64}""";mytopic;0;1327;2024-06-01T13:23:23.382+02:00;0
;"{t_measurement"": 1717241003.3859854, ""t_report"": 1717240993.3859859, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;1328;2024-06-01T13:23:23.386+02:00;0
;"{t_measurement"": 1717241013.3979256, ""t_report"": 1717241003.3979278, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;1329;2024-06-01T13:23:33.398+02:00;0
;"{t_measurement"": 1717241013.4028075, ""t_report"": 1717241003.4028091, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;1330;2024-06-01T13:23:33.402+02:00;0
;"{t_measurement"": 1717241023.4153461, ""t_report"": 1717241013.4153492, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;1331;2024-06-01T13:23:43.415+02:00;0
;"{t_measurement"": 1717241033.4309509, ""t_report"": 1717241023.4309518, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 58}""";mytopic;0;1332;2024-06-01T13:23:53.431+02:00;0
;"{t_measurement"": 1717241033.4336798, ""t_report"": 1717241023.43368, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;1333;2024-06-01T13:23:53.433+02:00;0
;"{t_measurement"": 1717241043.445011, ""t_report"": 1717241033.4450128, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;1334;2024-06-01T13:24:03.445+02:00;0
;"{t_measurement"": 1717241043.44903, ""t_report"": 1717241033.4490304, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;1335;2024-06-01T13:24:03.449+02:00;0
;"{t_measurement"": 1717241053.4611893, ""t_report"": 1717241043.4611912, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;1336;2024-06-01T13:24:13.461+02:00;0
;"{t_measurement"": 1717241053.4653423, ""t_report"": 1717241043.4653435, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 85}""";mytopic;0;1337;2024-06-01T13:24:13.465+02:00;0
;"{t_measurement"": 1717241063.4765506, ""t_report"": 1717241053.4765525, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 55}""";mytopic;0;1338;2024-06-01T13:24:23.476+02:00;0
;"{t_measurement"": 1717241063.4805422, ""t_report"": 1717241053.4805439, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;1339;2024-06-01T13:24:23.480+02:00;0
;"{t_measurement"": 1717241073.4925306, ""t_report"": 1717241063.4925315, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;1340;2024-06-01T13:24:33.492+02:00;0
;"{t_measurement"": 1717241073.4948533, ""t_report"": 1717241063.4948542, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;1341;2024-06-01T13:24:33.494+02:00;0
;"{t_measurement"": 1717241073.4960713, ""t_report"": 1717241063.496072, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;1342;2024-06-01T13:24:33.496+02:00;0
;"{t_measurement"": 1717241083.5084047, ""t_report"": 1717241073.5084069, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;1343;2024-06-01T13:24:43.508+02:00;0
;"{t_measurement"": 1717241093.5218534, ""t_report"": 1717241083.5218549, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 65}""";mytopic;0;1344;2024-06-01T13:24:53.521+02:00;0
;"{t_measurement"": 1717241093.524457, ""t_report"": 1717241083.5244575, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 85}""";mytopic;0;1345;2024-06-01T13:24:53.524+02:00;0
;"{t_measurement"": 1717241103.5357027, ""t_report"": 1717241093.535704, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 53}""";mytopic;0;1346;2024-06-01T13:25:03.535+02:00;0
;"{t_measurement"": 1717241103.538662, ""t_report"": 1717241093.538663, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;1347;2024-06-01T13:25:03.538+02:00;0
;"{t_measurement"": 1717241103.5405955, ""t_report"": 1717241093.5405962, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;1348;2024-06-01T13:25:03.540+02:00;0
;"{t_measurement"": 1717241103.5419536, ""t_report"": 1717241093.5419538, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;1349;2024-06-01T13:25:03.541+02:00;0
;"{t_measurement"": 1717241113.5533793, ""t_report"": 1717241103.553381, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 50}""";mytopic;0;1350;2024-06-01T13:25:13.553+02:00;0
;"{t_measurement"": 1717241113.557411, ""t_report"": 1717241103.5574126, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 11}""";mytopic;0;1351;2024-06-01T13:25:13.557+02:00;0
;"{t_measurement"": 1717241113.559093, ""t_report"": 1717241103.5590932, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 2}""";mytopic;0;1352;2024-06-01T13:25:13.559+02:00;0
;"{t_measurement"": 1717241123.5706093, ""t_report"": 1717241113.5706105, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;1353;2024-06-01T13:25:23.570+02:00;0
;"{t_measurement"": 1717241133.583537, ""t_report"": 1717241123.5835392, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 63}""";mytopic;0;1354;2024-06-01T13:25:33.583+02:00;0
;"{t_measurement"": 1717241133.5868564, ""t_report"": 1717241123.5868573, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 11}""";mytopic;0;1355;2024-06-01T13:25:33.586+02:00;0
;"{t_measurement"": 1717241143.5989635, ""t_report"": 1717241133.5989656, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 89}""";mytopic;0;1356;2024-06-01T13:25:43.599+02:00;0
;"{t_measurement"": 1717241143.6018693, ""t_report"": 1717241133.6018708, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;1357;2024-06-01T13:25:43.601+02:00;0
;"{t_measurement"": 1717241153.6135383, ""t_report"": 1717241143.613539, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;1358;2024-06-01T13:25:53.613+02:00;0
;"{t_measurement"": 1717241153.6178284, ""t_report"": 1717241143.6178296, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;1359;2024-06-01T13:25:53.617+02:00;0
;"{t_measurement"": 1717241163.6296673, ""t_report"": 1717241153.6296687, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 68}""";mytopic;0;1360;2024-06-01T13:26:03.629+02:00;0
;"{t_measurement"": 1717241173.6429837, ""t_report"": 1717241163.6429849, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;1361;2024-06-01T13:26:13.643+02:00;0
;"{t_measurement"": 1717241173.6466417, ""t_report"": 1717241163.6466432, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;1362;2024-06-01T13:26:13.646+02:00;0
;"{t_measurement"": 1717241183.6589396, ""t_report"": 1717241173.6589415, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 57}""";mytopic;0;1363;2024-06-01T13:26:23.659+02:00;0
;"{t_measurement"": 1717241183.6633825, ""t_report"": 1717241173.663384, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 86}""";mytopic;0;1364;2024-06-01T13:26:23.663+02:00;0
;"{t_measurement"": 1717241183.665662, ""t_report"": 1717241173.6656623, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 2}""";mytopic;0;1365;2024-06-01T13:26:23.665+02:00;0
;"{t_measurement"": 1717241193.6691668, ""t_report"": 1717241183.6691682, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 53}""";mytopic;0;1366;2024-06-01T13:26:33.669+02:00;0
;"{t_measurement"": 1717241193.6728332, ""t_report"": 1717241183.6728342, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;1367;2024-06-01T13:26:33.672+02:00;0
;"{t_measurement"": 1717241203.684778, ""t_report"": 1717241193.6847813, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;1368;2024-06-01T13:26:43.684+02:00;0
;"{t_measurement"": 1717241213.699525, ""t_report"": 1717241203.6995275, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;1369;2024-06-01T13:26:53.699+02:00;0
;"{t_measurement"": 1717241213.7039504, ""t_report"": 1717241203.7039514, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;1370;2024-06-01T13:26:53.704+02:00;0
;"{t_measurement"": 1717241223.7164686, ""t_report"": 1717241213.7164693, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 67}""";mytopic;0;1371;2024-06-01T13:27:03.716+02:00;0
;"{t_measurement"": 1717241233.7297819, ""t_report"": 1717241223.7297838, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 58}""";mytopic;0;1372;2024-06-01T13:27:13.729+02:00;0
;"{t_measurement"": 1717241233.732718, ""t_report"": 1717241223.732719, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;1373;2024-06-01T13:27:13.732+02:00;0
;"{t_measurement"": 1717241243.744774, ""t_report"": 1717241233.744775, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 65}""";mytopic;0;1374;2024-06-01T13:27:23.745+02:00;0
;"{t_measurement"": 1717241243.7481503, ""t_report"": 1717241233.7481515, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 13}""";mytopic;0;1375;2024-06-01T13:27:23.748+02:00;0
;"{t_measurement"": 1717241243.7498713, ""t_report"": 1717241233.7498722, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;1376;2024-06-01T13:27:23.749+02:00;0
;"{t_measurement"": 1717241253.7613096, ""t_report"": 1717241243.7613115, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;1377;2024-06-01T13:27:33.761+02:00;0
;"{t_measurement"": 1717241253.7655084, ""t_report"": 1717241243.765509, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;1378;2024-06-01T13:27:33.765+02:00;0
;"{t_measurement"": 1717241263.7775815, ""t_report"": 1717241253.7775824, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;1379;2024-06-01T13:27:43.777+02:00;0
;"{t_measurement"": 1717241263.7808087, ""t_report"": 1717241253.7808092, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;1380;2024-06-01T13:27:43.780+02:00;0
;"{t_measurement"": 1717241273.7928672, ""t_report"": 1717241263.792869, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 53}""";mytopic;0;1381;2024-06-01T13:27:53.793+02:00;0
;"{t_measurement"": 1717241273.7960014, ""t_report"": 1717241263.7960026, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 17}""";mytopic;0;1382;2024-06-01T13:27:53.796+02:00;0
;"{t_measurement"": 1717241273.797899, ""t_report"": 1717241263.7978997, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;1383;2024-06-01T13:27:53.797+02:00;0
;"{t_measurement"": 1717241283.8094008, ""t_report"": 1717241273.8094018, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 59}""";mytopic;0;1384;2024-06-01T13:28:03.809+02:00;0
;"{t_measurement"": 1717241283.8122833, ""t_report"": 1717241273.812284, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;1385;2024-06-01T13:28:03.812+02:00;0
